"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Med12",1044.68961568897,-0.190569004017686,0.0548475934454473,14.1081534777549,0.00086387995578458,0.0103576227802172
"Mlx",1212.75516703844,0.17651352655554,0.0480055243532179,14.0957438260739,0.000869256844535637,0.0104089168286751
"Dopey1",2586.36253054937,-0.129444648255999,0.0345863207169948,14.0948280170494,0.000869654972312371,0.0104089168286751
"Mnt",1579.98139148223,-0.241075477967811,0.0643100618523432,14.0877089557117,0.000872756051777065,0.0104299480693104
"4921524J17Rik",458.794999742296,0.262976971703974,0.0709445799615575,14.0870881021664,0.00087302702067736,0.0104299480693104
"Nr1d1",2988.54100897892,-0.347842276293446,0.102356328499194,14.0856342321658,0.000873661885299587,0.0104299480693104
"Tceal1",785.080922424813,0.149544036997895,0.04853338452265,14.0750654584056,0.000878290872611875,0.0104762173724579
"Ywhab",22203.7524143565,0.0876778737597686,0.0237647757489535,14.0497527756716,0.000889477463044096,0.0106005591739651
"Ssbp2",4753.95143863726,-0.121004826337931,0.0327956348784073,14.0448986880314,0.000891638885696638,0.0106106416112051
"Hsd17b7",1043.13575099608,-0.190588863558641,0.053304487152772,14.0444267750614,0.000891849298497177,0.0106106416112051
"Pcbp4",4522.01837715687,0.119169426690747,0.0327265324016238,14.0309308586758,0.000897887811179652,0.0106684907712321
"Ppib",2520.54560195239,0.156845980578136,0.0422557338120643,14.0301335983961,0.000898245807672765,0.0106684907712321
"Smarce1",1868.84499551038,0.109455058176838,0.0369942200434964,14.0193455830825,0.000903104043337912,0.0107158062885863
"Car2",4404.89230718482,0.181534206332166,0.0490787084832452,14.0178700975542,0.000903770547635299,0.0107158062885863
"Ak6",281.300677317579,0.378340570489926,0.102586811459644,14.0075769244346,0.000908433870793785,0.0107619235732538
"Psph",531.176852402849,0.26274834774279,0.0753449787692971,14.0043607831512,0.000909895871816729,0.0107700696044486
"Iars",2215.91364063061,-0.141470340126283,0.0382927786631908,13.999480614081,0.000912118805632388,0.0107820556870354
"Pnisr",6290.72129309292,-0.220650661255153,0.0599132834908182,13.9981632989514,0.000912719777479313,0.0107820556870354
"Prkaa2",2690.69396805694,-0.157086674759191,0.043206106530138,13.9970363321344,0.000913234224858187,0.0107820556870354
"Arsb",5323.97841505172,-0.14341025404525,0.0383304244025564,13.9936134086296,0.000914798528546166,0.01079136381257
