"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Neurog3",0.40145576254294,-0.0649960736678606,2.27988987577007,-0.028508426814215,0.977256647136256,NA
"1700101I11Rik",46.9540953893572,-0.0054014223742131,0.189489628004206,-0.0285051083328592,0.97725929382568,0.989625959543129
"E330012B07Rik",0.426880092882725,0.0703311996576714,2.4775561249242,0.02838732852513,0.977353230501913,NA
"Ppap2c",103.542730893157,-0.00368955749450148,0.13058816238794,-0.0282533839747346,0.977460059941126,0.989679002469486
"Bahd1",1453.33671469624,0.00171304887771791,0.0607131672671824,0.0282154424620814,0.977490320824163,0.989679002469486
"BC065397",76.8161446270654,-0.00436028993925176,0.154816903595642,-0.0281641722446547,0.977531212288331,0.989679002469486
"1700030F18Rik",0.367872437532199,-0.0649954992739747,2.31715698402145,-0.0280496745460785,0.977622532155789,NA
"Prdx6b",0.489204388368788,0.0625297757458618,2.23187482421137,0.0280167037450036,0.97764882871419,NA
"Mir7042",0.35119734105393,-0.0649907687647942,2.3271639432359,-0.027927026350548,0.977720352936003,NA
"Zbtb11os1",68.5180169969736,0.00527232496915158,0.188887890553638,0.027912456186038,0.977731973715163,0.989765010541774
"Txlna",1819.64073562913,0.00145448918944409,0.0523751056336268,0.0277706206383335,0.977845098255942,0.989765010541774
"Rock2",10422.6096267759,0.00130786662988472,0.0471687364707688,0.0277274043729203,0.977879566573898,0.989765010541774
"Hacl1",153.999063480705,0.00310656057293469,0.112267898189242,0.0276709604708033,0.977924585018548,0.989765010541774
"Prss3",0.336993761225873,-0.0649947573256172,2.35295624306542,-0.0276225949875474,0.977963160345677,NA
"Fam50a",508.526893786798,0.00209038412934568,0.0757416936477158,0.0275988564378864,0.97798209374961,0.989765010541774
"Aldh5a1",3831.20819869098,0.000997269610994476,0.0364025523784076,0.0273955957985521,0.978144210975478,0.98985500667707
"Gm13242",0.328423601358539,-0.0649951241427265,2.38051519813236,-0.0273029654226608,0.978218091686306,NA
"1600023N17Rik",15.2664575775235,0.00845138682627858,0.310505331634088,0.0272181697550947,0.97828572370561,NA
"Ces1a",4.42717071706591,-0.0155234082339623,0.570463919671154,-0.02721190192521,0.97829072285863,NA
"Mir7015",0.328225846569794,-0.0649987963696573,2.39284103829266,-0.0271638589147715,0.978329041470101,NA
"Cldnd2",0.30677524403257,-0.0649898492375584,2.39807239764636,-0.0271008703912959,0.978379280544948,NA
"Gm20110",0.314702382643477,-0.0649950547739314,2.40117588514138,-0.0270680107925974,0.978405489096796,NA
"Mir540",1.430598262511,-0.0307237720526986,1.13743938735865,-0.0270113488192501,0.978450682286117,NA
"1700123J17Rik",0.664931507451875,0.0585255454982526,2.16813145503921,0.0269935410799131,0.978464885627397,NA
"Mir1946b",0.732120112228681,-0.0364849602009089,1.35558909458578,-0.0269144686591458,0.978527953376995,NA
"Fli1",115.056329965433,0.00376521986035912,0.140064804390891,0.0268819842124736,0.978553862840827,0.99016057594208
"Tmem194",125.91721382785,0.00342389321366135,0.12795162281227,0.0267592793151585,0.978651731976637,0.99016057594208
"Gpr162",6602.3487897929,0.00104293400097647,0.0391471292753123,0.026641391598392,0.978745759243334,0.99016057594208
"Nr4a2",2156.44413914387,-0.00225338478208367,0.0847423376964686,-0.0265910151092938,0.978785939631346,0.99016057594208
"Cdc42bpg",144.386821794048,-0.00306057832251288,0.115241120558283,-0.0265580402870604,0.978812240444371,0.99016057594208
"Cldn19",12.0835147542532,0.00870220620172629,0.327695475054273,0.0265557716361052,0.978814049927743,NA
"Mir592",0.444819808934163,-0.0649974622937574,2.44834356204792,-0.0265475251518174,0.978820627351319,NA
"Glyat",0.443123145625554,-0.0649975578512262,2.45829923651711,-0.0264400512702896,0.97890634901185,NA
"Mir6374",0.494364522151225,-0.0499851371562804,1.89180926618002,-0.0264218692919351,0.978920851065243,NA
"Dqx1",9.57262091131319,-0.0102850335872208,0.389367615711296,-0.0264147124008557,0.978926559445777,NA
"C130060C02Rik",8.02510024324303,-0.0110306374128298,0.417606385850899,-0.026413957704105,0.97892716139663,NA
"Tspan10",0.433526297767002,-0.0649975208820048,2.46845386365542,-0.0263312682643187,0.97899311508409,NA
"Bcl2l14",0.411490048424045,-0.0649970593659395,2.480909122963,-0.0261988876433782,0.979098703111151,NA
"Poldip3",2980.97598479326,0.00124698039631436,0.0476716138670432,0.0261577130531432,0.979131544425933,0.990339438868873
"Yrdc",464.553270748865,-0.00202295256132431,0.0773514539700579,-0.0261527412543193,0.979135509990809,0.990339438868873
"Plscr5",0.420258901220159,-0.0649975907469492,2.48683961494994,-0.0261366235105024,0.979148365695282,NA
"Nmu",0.406363385913032,-0.064997214758671,2.49286954727158,-0.0260732515384969,0.979198911987555,NA
"Lat",7.88512697231589,0.0121600430797425,0.467428523558185,0.0260147647541429,0.979245561866031,NA
"Actbl2",0.395140532637642,-0.0649972156894217,2.50840022521621,-0.0259118202255062,0.979327672036422,NA
"Krt28",5.32117685372089,-0.013168814974989,0.510854167464295,-0.0257780318018241,0.979434384108352,NA
"Ldlrad2",0.888110079365955,-0.0499597067673367,1.94054196549975,-0.0257452338859729,0.97946054437681,NA
"Mir7028",0.245709669002489,-0.0649934530453011,2.5383173569737,-0.0256049358315027,0.979572449137843,NA
"Tbx10",0.356903103645792,-0.0649959949912714,2.54616018646169,-0.0255270643759433,0.979634561267752,NA
"Acap1",2.31168265170117,0.0181669902744686,0.712609035879708,0.0254936288480284,0.979661230280044,NA
"Slc23a1",0.353734237277562,-0.0649960703822936,2.55304207940841,-0.0254582840238006,0.979689422219486,NA
"Gm16325",0.346048412294506,-0.0649958327093631,2.55905696702685,-0.0253983532007402,0.979737224640908,NA
"Ccdc50",2948.44955611777,-0.00100388957935992,0.0395806477774518,-0.025363141730384,0.979765310281873,0.990902337440327
"A930019D19Rik",0.351654544966741,-0.0649962912779121,2.56523549426661,-0.0253373584698875,0.979785875738245,NA
"4933405O20Rik",0.352526922100615,-0.0649963171697981,2.56700377540295,-0.0253199149111479,0.979799789220706,NA
"Scarna10",0.569724726531591,-0.0366269704239047,1.44686496685423,-0.0253147123352769,0.97980393894554,NA
"Snord110",0.234076445103087,-0.0649935871294643,2.57517107653457,-0.0252385512254692,0.979864687309763,NA
"Nepn",0.335409458675114,-0.0649959445842235,2.5828010258039,-0.0251649058269959,0.979923429178926,NA
"Gm4788",0.231688825008959,-0.0649936160537484,2.58305211634954,-0.0251615581591903,0.979926099385878,NA
"Phf11a",0.334402399310861,-0.0649959749978836,2.58509624725071,-0.0251425745045307,0.979941241360474,NA
"Olfr288",1.63364153978907,-0.0267314552007469,1.0674668288236,-0.0250419539782855,0.98002149965467,NA
"Cd3g",0.336517730588658,-0.0649964767092315,2.59672354278658,-0.0250301873257878,0.980030885143135,NA
"Gm1110",0.328378953829737,-0.064996028781803,2.59814435067986,-0.0250163270431049,0.980041940586897,NA
"Inmt",0.676936747421509,-0.0458041404042208,1.83807349531559,-0.0249196457709415,0.980119057040286,NA
"Ccdc86",286.412061140347,0.00208020748415396,0.0836693886633368,0.0248622287958163,0.980164854968809,0.991232296313331
"Gm10639",0.414653427586431,-0.0559444127259276,2.25483844385729,-0.0248108297418528,0.98020585283362,NA
"Adam2",0.309498431348335,-0.0649950240030021,2.62710726280445,-0.0247401485745274,0.980262230939959,NA
"Kat2a",2265.35320431969,0.00104082411387374,0.0421186751926682,0.0247117011423692,0.98028492176955,0.991279593391012
"Runx3",0.299302835445393,-0.0649951497064972,2.65379732095056,-0.0244913766373148,0.980460662099934,NA
"Pmepa1",1915.55507742336,0.00177599339444787,0.0725748101009678,0.024471209665958,0.980476748193826,0.991399442435387
"Mir329",0.296842019636882,-0.0649952316656183,2.67105570267611,-0.0243331622026827,0.980586861344107,NA
"Mettl7a2",5.74896548725849,0.01378171709879,0.566752011597572,0.0243170148791211,0.980599741233132,NA
"Loxhd1",6.53777836841974,0.0129119386706147,0.531169536716395,0.024308507506726,0.980606527128316,NA
"Mir1931",0.376928008214811,-0.0555286852275607,2.29506620032917,-0.0241948076354384,0.980697219826078,NA
"Sdsl",54.2701423032577,-0.00515997127026506,0.214104814564321,-0.0241002112949445,0.980772674783455,0.991497991457505
"Hnrnph3",858.923684098222,-0.0015473048258274,0.0642363145030348,-0.0240876961543973,0.98078265752287,0.991497991457505
"Cdk5r2",13789.2440651456,0.00127905564928534,0.053131747350387,0.0240732841111054,0.980794153336181,0.991497991457505
"Ncapg",19.3684588091142,-0.00714340150188938,0.297438339581396,-0.0240164113071057,0.980839518152579,NA
"Hsf3",2.90941118523,0.0220993123814316,0.920936437328463,0.0239965664140072,0.980855347524411,NA
"Gm5860",0.487515496242263,-0.0427230761719335,1.78295873926552,-0.023961898405755,0.980883000641484,NA
"Tnfrsf13c",7.83987029530425,-0.0142155552804722,0.59508442743137,-0.023888299920454,0.980941706932141,NA
"Cyp2j9",786.690423305674,0.00168946058804308,0.0711487799134082,0.0237454611322814,0.981055643476329,0.991658868600484
"Gm5108",0.270892290216145,-0.0650003704825336,2.74351812463659,-0.0236923422881136,0.981098014261685,NA
"Evi5",3021.54047248758,0.000910390286982554,0.0384294349066303,0.0236899212594324,0.981099945421065,0.991658868600484
"Mir3473c",0.262025156763528,-0.0649942289662299,2.74473795899371,-0.0236795752225682,0.981108198049092,NA
"Hepacam2",10.1675378569442,-0.00837567776092661,0.355876988213602,-0.0235353170851817,0.9812232673204,NA
"Was",49.0022754810262,0.00491560712110073,0.20912520799714,0.023505569549358,0.981246995855601,0.99173338105905
"4930555G01Rik",0.258586257099354,-0.0649957347716934,2.77464524593872,-0.0234248810246385,0.981311358261741,NA
"Ildr1",10.696576173644,-0.0101238210979584,0.433068633446418,-0.0233769437823092,0.981349596176253,NA
"Mir140",0.697112897570195,-0.0341819582962862,1.46353674855255,-0.0233557225878286,0.981366523617991,NA
"Cln8",1148.76200643162,0.00107405777180979,0.0460173565529876,0.02334027532792,0.981378845389243,0.991741724210594
"Lurap1",413.896149091408,0.00134481857813399,0.0577352905137737,0.0232928346972319,0.981416687248037,0.991741724210594
"Eaf2",22.5570509497096,0.00578509614270077,0.248607936162284,0.0232699576369293,0.981434935555073,NA
"Pabpn1l",0.24991452866705,-0.0650002766503035,2.79444717525581,-0.0232605136450122,0.981442468731395,NA
"Ogfod3",116.720806929893,-0.00301756896575659,0.129961795512851,-0.0232188925510668,0.981475668593091,0.991741724210594
"Ada",30.956354453615,-0.00783444419780237,0.338673470039866,-0.0231327366648476,0.981544392585568,NA
"Lrp8",3335.53347304949,0.00128928467965502,0.0559882063003651,0.0230277904017549,0.981628105288777,0.991741724210594
"Trim10",3.9868114337271,0.0156642967476321,0.681008311884837,0.023001623437279,0.981648977977114,NA
"Camkmt",254.735139955961,0.00183177576814836,0.0798893205775399,0.022928919095894,0.981706972353355,0.991741724210594
"Azin1",8164.92280674889,-0.000741238496248087,0.0325552007245571,-0.0227686661347769,0.98183480234443,0.991741724210594
"Axin1",790.853319292589,0.00142699681264792,0.0628121247355024,0.0227184929447444,0.981874824405667,0.991741724210594
"Ddx3y",1184.3284094598,0.0542605624646048,2.39011652000145,0.0227020574145782,0.981887934680143,0.991741724210594
"Enpp5",7956.61435744236,-0.000828664198021432,0.0365568413166446,-0.022667828186899,0.981915238626136,0.991741724210594
"Cox16",68.90592453365,0.00341109524717946,0.151198830093189,0.0225603283112513,0.982000989188088,0.991754266132455
"Mir495",0.21664112919877,-0.0649933177288417,2.89409499418144,-0.0224572164560978,0.982083239706775,NA
"Mir7085",0.215262512398149,-0.0649994024050212,2.89999147678731,-0.0224136529108111,0.982117989640203,NA
"Tmem174",1.8379181444931,0.0287362140895586,1.28370743382058,0.0223853296572676,0.982140582658326,NA
"Maats1",44.80435350015,0.00405276639258585,0.181772811490677,0.0222957787765401,0.982212016094989,0.991776374796852
"Vstm2b",741.779151926401,-0.00190642941498241,0.0859693069043794,-0.0221756983233896,0.982307802751822,0.991776374796852
"Ubqln1",6280.62441274958,0.000753515777963349,0.0340680876441487,0.0221179358769428,0.982353879214817,0.991776374796852
"Accsl",8.77847514193747,0.0091312416662667,0.413655880014849,0.0220744877745698,0.982388537323079,NA
"Alox15",1.13476613400548,-0.0330085798669258,1.49910346022379,-0.0220188804460488,0.98243289477055,NA
"Zfp646",892.58983961663,-0.00127619765280669,0.0581098818032337,-0.0219618008711157,0.982478426671742,0.991776374796852
"1700010J16Rik",0.305486206631915,-0.0648357565510994,2.95428258456516,-0.0219463625077161,0.982490741735368,NA
"Snora43",5.80438147959586,0.0112419136154873,0.512318339279679,0.0219432191931553,0.982493249133704,NA
"Dio1",0.302680599180713,-0.0649980225721441,2.96626679949454,-0.0219123993105475,0.982517833930951,NA
"Agpat9",96.6118810101046,0.00323135554158461,0.147582574520842,0.0218952376462864,0.982531523673495,0.991776374796852
"Olfr283",0.280358200549205,-0.0649951801742163,2.97833425192757,-0.0218226614867527,0.982589417237836,NA
"Rps15a-ps6",56.0519015454922,-0.00586117759492728,0.268886780645283,-0.0217979388234016,0.982609138378101,0.991776374796852
"Atp13a4",534.593075941614,-0.00194405598423509,0.0892403519139714,-0.0217844948225796,0.982619862592255,0.991776374796852
"Cnot4",1525.4086819451,-0.00109827652757729,0.0505321015022957,-0.0217342341783944,0.982659955291795,0.991776374796852
"Gm21188",0.276670576186996,-0.0649952342408102,2.99106393369431,-0.0217298044045931,0.982663488905391,NA
"A930018P22Rik",0.294039205569909,-0.0649981879368275,2.99300603171261,-0.0217166912622743,0.982673949210793,NA
"Slc35b3",396.683405347776,-0.00137543389249395,0.0633680438036387,-0.0217054813425529,0.982682891324891,0.991776374796852
"Spata45",0.599352758206836,-0.0397800894518531,1.83839045624265,-0.0216385421914976,0.982736288498861,NA
"Star",46.5486734515698,-0.00401194077732398,0.186210968275644,-0.0215451367579228,0.982810797881736,0.991827040344003
"Wbp2nl",0.266579075152613,-0.0649953880542722,3.02698568712442,-0.0214719839379276,0.982869151888003,NA
"Slc16a6",482.180568841599,0.00163850163554408,0.0763561440947962,0.0214586744127607,0.982879768906413,0.991827040344003
"Il3",0.266053170353775,-0.0649953963889514,3.028920008834,-0.0214582743021899,0.982880088074968,NA
"Sike1",1027.89209390785,-0.00121979966392214,0.0571171055575395,-0.0213561183119359,0.982961578088076,0.991835587708956
"1700097N02Rik",0.262009336832789,-0.0649954614473602,3.04397658946089,-0.0213521554904177,0.982964739241359,NA
"Prap1",0.261625990729715,-0.064995467705458,3.04542098709618,-0.0213420305372727,0.982972815944672,NA
"AA536875",0.260052693331641,-0.064995493557485,3.05138050702089,-0.021300356808316,0.983006059212653,NA
"Cdhr5",0.259689322391427,-0.0649954995670411,3.05276418929454,-0.0212907042722029,0.98301375907605,NA
"Zfp61",432.874438983612,-0.00153457528261113,0.0723972470395653,-0.0211965971823829,0.983088828728947,0.991856864898825
"1700007F19Rik",6.6533831560446,-0.00855975619035262,0.405019149643248,-0.021134201180098,0.983138602385914,NA
"Zswim2",0.264467559385095,-0.0650030672233445,3.07590875478435,-0.0211329634282021,0.983139589748525,NA
"Slc12a1",1.08875782016855,-0.0328284630727476,1.55552941061484,-0.0211043666861764,0.983162401559897,NA
"Clca4a",0.252285358136419,-0.0649956252907566,3.08156922875745,-0.021091729721407,0.983172482155157,NA
"Angptl2",100.836966991187,0.00386267691271522,0.183495052431144,0.0210505779940017,0.983205309194796,0.991856864898825
"Taar1",0.250316360241284,-0.0649956598142062,3.08943202629355,-0.0210380611261361,0.983215293999219,NA
"Zfp667",579.911585905019,0.00165590890763664,0.0787709781305336,0.0210218147208048,0.983228253889075,0.991856864898825
"Abi3",131.208937070997,-0.00252791020723738,0.120595316152044,-0.0209619269462359,0.983276026892824,0.991856864898825
"Galr2",0.247201733928709,-0.0649957167642343,3.10235897831576,-0.020950417800947,0.983285207845978,NA
"Fam83b",3.89017705330018,0.0145592804964187,0.695375673904807,0.020937287631393,0.983295681908096,NA
"Gpr171",0.24649406713701,-0.064995729561027,3.10525628730435,-0.0209308744745991,0.983300797745794,NA
"Mst1",0.245422995857016,-0.0649957490516261,3.10966394707437,-0.0209012131721742,0.983324458864841,NA
"Muc5ac",0.242622514498181,-0.064995800721236,3.12131853795636,-0.0208231873584396,0.983386700910628,NA
"4933432K03Rik",0.242579914171222,-0.0649958015152556,3.12149729742894,-0.0208219951267586,0.983387651967677,NA
"Gm11747",0.241556842434468,-0.0649958206574844,3.12580373755231,-0.0207933146526915,0.983410530721819,NA
"H2-T10",11.7558544475156,0.00771087304289371,0.37115653559459,0.020775258693858,0.983424934181216,NA
"Fam219b",605.310107869683,-0.00139563675111997,0.0672007751583695,-0.0207681644717777,0.983430593330494,0.991938793571121
"Lcn3",0.240168635504196,-0.0649958468590411,3.13168871850066,-0.0207542488099388,0.983441694029616,NA
"Rhbg",0.240168635504196,-0.0649958468590411,3.13168871850066,-0.0207542488099388,0.983441694029616,NA
"Vmn1r228",0.237121054538447,-0.0649959053185066,3.14477926521917,-0.0206678751788249,0.983510595437172,NA
"Nlrp4f",1.44558306255399,0.0228777991788629,1.10778051304143,0.0206519241939467,0.983523319765874,NA
"Tsga10",411.780988874797,0.0017291396531494,0.0838381227273731,0.0206247420254418,0.983545003379993,0.991980209240885
"Sall4",0.235547757140372,-0.0649959360144469,3.15163108833098,-0.0206229517963243,0.98354643147242,NA
"Pglyrp2",0.230792245930457,-0.0649960310165252,3.17274329655183,-0.020485751585123,0.983655878280529,NA
"Lyrm7",366.851501199824,0.00278004540013487,0.135924610385354,0.0204528480328418,0.983682126017514,0.99203474821454
"Mir6407",0.234123021511867,-0.0650031856879345,3.18168670907793,-0.0204304168296861,0.983700019789252,NA
"Mir7022",0.158359326773206,-0.0649924257123361,3.1841164145986,-0.0204114477141469,0.98371515179821,NA
"1700001J11Rik",0.2276897132519,-0.0649960948636941,3.18685339731496,-0.0203950689788415,0.98372821741839,NA
"Krit1",1851.41184328585,0.000881951764787337,0.0432901286459725,0.020373045596606,0.983745785884738,0.99203474821454
"Tmem92",0.225736682210452,-0.0649961358419821,3.19587669526868,-0.0203374979823863,0.983774142902005,NA
"Pgc",0.221218729769111,-0.0649943067252418,3.19964059638126,-0.0203130022786776,0.983793683609096,NA
"Wfdc12",0.222872088736688,-0.0649961970826695,3.20931442411874,-0.0202523618733671,0.983842057700982,NA
"Gpr132",0.51337126175356,-0.0387005659762629,1.91558255938885,-0.0202030268998742,0.983881413262459,NA
"Crcp",777.243442826152,-0.00125497010290072,0.0623613169861992,-0.0201241757478991,0.983944314590983,0.992160968575041
"Prok1",0.219615984111931,-0.0650036345926555,3.24691393129425,-0.020020128641582,0.984027315448826,NA
"Cks1b",43.6567724890597,0.00420847051605807,0.210903060851781,0.0199545255486629,0.984079648689366,0.992223452536717
"Ccdc169",4.3161019108082,-0.0122975588899357,0.618413191144904,-0.0198856671656188,0.984134578830565,NA
"Gprc5b",5768.72015234018,-0.000775418733657217,0.0392171816655437,-0.0197724237368771,0.984224916252244,0.992242184021911
"1700012B07Rik",0.203339271553889,-0.0649946207341685,3.29072345069699,-0.0197508607781679,0.984242117644989,NA
"Omg",6054.4681181631,-0.00101451457770357,0.0515773270979979,-0.0196697780746949,0.984306799716615,0.992242184021911
"Pmm2",518.711387948432,-0.00130642546619759,0.0664667616207194,-0.0196553199575522,0.984318333395295,0.992242184021911
"Kcnn4",4.42949005880196,-0.0177522482944468,0.906919059385478,-0.0195742366540136,0.984383016067122,NA
"Pilrb2",1.02185674038068,0.0245920735189257,1.26069382753937,0.0195067771267862,0.984436830707325,NA
"Chd7",503.873552110206,0.00147364965328381,0.075937638329054,0.0194060506187745,0.984517183622578,0.992368665969422
"B230206H07Rik",19.6999717310407,-0.00560608492911427,0.291763329344197,-0.0192144946443928,0.984669994683576,NA
"Ntf3",33.1485854540097,-0.00400168090862004,0.208528044160826,-0.0191901330332996,0.984689428853643,NA
"Fuz",333.858633074944,0.0014604880864253,0.0762774699996503,0.0191470441590681,0.984723802485518,0.99250295907096
"Kbtbd4",1069.50197343353,-0.000859122714543006,0.0451447312043179,-0.0190304093439997,0.984816846650423,0.992522768768189
"Cdkn2a",1.95381950763137,-0.0203062627728271,1.07688398664648,-0.018856499887293,0.984955581425702,NA
"Ccl20",0.422638447945067,-0.0422945691161651,2.24382938495835,-0.0188492803417627,0.984961340766,NA
"Scrn3",950.605137423707,-0.000988473437771739,0.0528008601492725,-0.0187207828618178,0.985063848833293,0.992697726648395
"Bnc1",0.58968766738241,0.0388562727620175,2.09445539038574,0.018551969614813,0.985198518928107,NA
"Mir26b",0.164390642259299,-0.0650021438978854,3.5187173488041,-0.018473249611816,0.985261317641102,NA
"Gm12409",0.163255056541688,-0.0649932333235919,3.52711831354547,-0.0184267233321869,0.985298433923521,NA
"Atp6v0c",5.50564506033899,0.00955945639036829,0.522830782423628,0.0182840351251978,0.985412263463453,NA
"Tsen54",226.1405366168,-0.00150315657553152,0.0824300739608239,-0.0182355359312902,0.985450953770885,0.993013836435247
"Mir688",0.760424444342722,-0.0246471095656469,1.37481125372104,-0.017927631519554,0.985696585789043,NA
"Dlx6os2",0.726833087343981,0.0343121288927493,1.91804722563616,0.0178890949264135,0.985727328611582,NA
"Arr3",29.8516692642462,-0.00478094459977081,0.26737744771413,-0.0178808820289227,0.985733880507718,NA
"Vmn2r86",9.30373513289013,0.00732545329112849,0.410281262496266,0.0178547108063341,0.985754758789112,NA
"Zar1",3.79753686429072,0.0112835499903713,0.633150356749307,0.0178212803168947,0.98578142821713,NA
"Fbxl14",899.747010393188,0.00119821032930014,0.0672590696965192,0.0178148513606656,0.985786556967835,0.993216833134022
"Fam184b",330.709405113004,0.0016115966005206,0.0905447573893476,0.0177988946791324,0.985799286539336,0.993216833134022
"Scarna3b",0.12418999419863,-0.0650009340061984,3.67809044243913,-0.017672467554412,0.985900144926179,NA
"Mir466i",0.121393180303591,-0.0650009340061984,3.67809044243913,-0.017672467554412,0.985900144926179,NA
"Mir7025",0.12614267906821,-0.0650009340061984,3.67809044243913,-0.017672467554412,0.985900144926179,NA
"Mir3474",0.128969183183753,-0.0650009340061972,3.67809044243913,-0.0176724675544116,0.985900144926179,NA
"Mir6387",0.0838821035446817,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Mir6938",0.0789786687348615,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Gm5082",0.0781682262024598,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Mir693",0.084471205670458,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Snord90",0.0789786687348615,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Mir34a",0.0800394449152269,-0.06499849432939,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Mir701",0.0855415312668712,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Aym1",0.0838821035446817,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Mir468",0.0820222266823128,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Mir483",0.0919309829383315,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"Mir5710",0.0776987817530105,-0.0649984943293899,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"4930593C16Rik",0.0980273974395498,-0.0649984943293898,3.67809044243913,-0.0176718042545702,0.985900674080247,NA
"2210404E10Rik",0.0820194785584125,-0.0649984943293886,3.67809044243913,-0.0176718042545699,0.985900674080247,NA
"Mir8120",0.0819984328489485,-0.0649984943293886,3.67809044243913,-0.0176718042545698,0.985900674080247,NA
"4930440C22Rik",0.168681191448806,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"4930469G21Rik",0.183294821663693,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Il22ra2",0.17659048472261,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Ros1",0.168331351302333,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"4933402P03Rik",0.171909158398177,-0.0649936149592689,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Rab11fip4os1",0.167350370984507,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Krt34",0.166783226771537,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Smim6",0.159680589582632,-0.064993614959269,3.67809044243913,-0.0176704776503996,0.985901732391981,NA
"9130015A21Rik",0.184408781895455,-0.064993614959269,3.67809044243913,-0.0176704776503996,0.985901732391981,NA
"Tubal3",0.175806480277103,-0.064993614959269,3.67809044243913,-0.0176704776503996,0.985901732391981,NA
"Akr1c19",0.167350370984507,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Mir3075",0.155658783398131,-0.0649936149592689,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Agxt2",0.16105987014828,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Cyp11b2",0.156378543823848,-0.0649936149592689,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Krt75",0.167350370984507,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Olfr153",0.157957337469723,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Defb28",0.167350370984507,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Defb36",0.168942411340916,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"1700060C20Rik",0.155616691979203,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Pck1",0.167611590876617,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Sohlh2",0.171909158398177,-0.0649936149592689,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Cd160",0.167146986043183,-0.064993614959269,3.67809044243913,-0.0176704776503996,0.985901732391981,NA
"Guca2b",0.182510817218186,-0.064993614959269,3.67809044243913,-0.0176704776503996,0.985901732391981,NA
"Nppb",0.157957337469723,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"4930511E03Rik",0.164044453364626,-0.064993614959269,3.67809044243913,-0.0176704776503996,0.985901732391981,NA
"Clec9a",0.167146986043183,-0.064993614959269,3.67809044243913,-0.0176704776503996,0.985901732391981,NA
"Klri2",0.168681191448806,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Olfr1336",0.183294821663693,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Vmn2r56",0.155355472087093,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Nps",0.157957337469723,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Gm9731",0.155658783398131,-0.0649936149592689,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Ctrb1",0.16105987014828,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Gm6607",0.168331351302333,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Scarletltr",0.168681191448806,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Smpx",0.167350370984507,-0.0649936149592688,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Gpa33",0.153593473687729,-0.0649936149592686,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Mov10l1",0.153593473687729,-0.0649936149592686,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
"Uts2b",0.169124088262059,-0.0649936149592686,3.67809044243913,-0.0176704776503995,0.985901732391981,NA
